ip,round,value,rel
10.42.0.121,4786,8.163846065371128,1.0
10.42.0.121,4869,8.12287624115632,1.0
10.42.0.121,4951,8.296294468335368,1.0
10.42.0.121,5034,8.153037223757426,1.0
10.42.0.121,5118,8.194532088955249,1.0
10.42.0.121,5201,8.312285280472418,1.0
10.42.0.121,5282,8.181000789771518,1.0
10.42.0.121,5343,8.152844050342344,1.0
10.42.0.121,5405,8.120180911566631,1.0
10.42.0.121,5466,6.43280016107448,1.0
10.42.0.121,5549,7.971700284466796,1.0
10.42.0.121,5633,8.080191083692055,1.0
10.42.0.121,5717,8.11048546614164,1.0
10.42.0.121,5803,8.14368199713746,1.0
10.42.0.121,5886,8.619590960933605,1.0
10.42.0.121,5969,8.340825287744144,1.0
10.42.0.121,6050,8.372128074377898,1.0
10.42.0.121,6134,8.42641844476533,1.0
10.42.0.121,6218,8.342217252803437,1.0
10.42.0.121,6300,7.107538515974372,1.0
10.42.0.121,6362,8.357512490612692,1.0
10.42.0.121,6424,8.403328797721386,1.0
10.42.0.121,6493,8.378391518426168,1.0
10.42.0.121,6574,8.646562233681212,1.0
10.42.0.121,6656,8.438895722011507,1.0
10.42.0.121,6739,8.639533380792486,1.0
10.42.0.121,6823,8.662469384561073,1.0
10.42.0.121,6908,8.710750705464887,1.0
10.42.0.121,6990,8.782668675124158,1.0
10.42.0.121,7070,7.785064045344218,1.0
10.42.0.121,7154,8.822319687759347,1.0
10.42.0.121,7238,8.886880495641885,1.0
10.42.0.121,7322,9.083235388509229,1.0
10.42.0.121,7386,8.96173226582216,1.0
10.42.0.121,7448,8.944941681293116,1.0
10.42.0.121,7507,9.242980030807349,1.0
10.42.0.121,7582,9.055123100770242,1.0
10.42.0.121,7666,9.062950958447617,1.0
10.42.0.121,7750,8.71560331593117,1.0
10.42.0.121,7832,7.819236247498147,1.0
10.42.0.121,7916,9.039802612517544,1.0
10.42.0.121,7998,9.144486384939606,1.0
10.42.0.121,8080,9.145836569115124,1.0
10.42.0.121,8163,9.151353543330782,1.0
10.42.0.121,8248,9.25808842185324,1.0
10.42.0.121,8331,9.157028756092734,1.0
10.42.0.121,8402,9.156602916344323,1.0
10.42.0.121,8463,9.019468879044881,1.0
10.42.0.121,8524,8.934730393669783,1.0
10.42.0.121,8595,8.089564093494273,1.0
10.42.0.121,8678,8.91277121296332,1.0
10.42.0.121,8762,8.999403288603373,1.0
10.42.0.121,8847,9.017075417410298,1.0
10.42.0.121,8934,9.227545256034912,1.0
10.42.0.121,9017,9.26995061055002,1.0
10.42.0.121,9099,9.0868886716933,1.0
10.42.0.121,9182,9.07420180397266,1.0
10.42.0.121,9266,9.115478086609757,1.0
10.42.0.121,9350,8.856882882367074,1.0
10.42.0.123,4750,5.839394282510011,1.0
10.42.0.123,4832,8.111029618769322,1.0
10.42.0.123,4911,7.960877883552289,1.0
10.42.0.123,4971,8.073746423435725,1.0
10.42.0.123,5033,7.811747343863337,1.0
10.42.0.123,5094,7.992329627528334,1.0
10.42.0.123,5179,8.086513656279479,1.0
10.42.0.123,5266,8.091626597566814,1.0
10.42.0.123,5350,8.036566053378,1.0
10.42.0.123,5434,8.155139155349083,1.0
10.42.0.123,5516,6.027186109657749,1.0
10.42.0.123,5596,8.411313643381408,1.0
10.42.0.123,5677,8.339771676974832,1.0
10.42.0.123,5760,8.473019254823592,1.0
10.42.0.123,5846,8.470072272648995,1.0
10.42.0.123,5931,8.422172081365963,1.0
10.42.0.123,5993,8.802969979105125,1.0
10.42.0.123,6053,8.551148862437865,1.0
10.42.0.123,6116,8.530966097830374,1.0
10.42.0.123,6198,8.812947325691873,1.0
10.42.0.123,6280,6.8756684792469525,1.0
10.42.0.123,6365,8.745061423762106,1.0
10.42.0.123,6446,8.819421985466754,1.0
10.42.0.123,6527,8.890473556324327,1.0
10.42.0.123,6608,8.646334222838378,1.0
10.42.0.123,6688,8.784716524928802,1.0
10.42.0.123,6771,8.933178299011823,1.0
10.42.0.123,6852,9.321806251245706,1.0
10.42.0.123,6937,8.953630274168994,1.0
10.42.0.123,6997,8.973171990680083,1.0
10.42.0.123,7060,6.387785449872279,1.0
10.42.0.123,7120,8.978779360054807,1.0
10.42.0.123,7198,9.051250770129439,1.0
10.42.0.123,7283,8.881076953585604,1.0
10.42.0.123,7367,9.13246964121756,1.0
10.42.0.123,7452,9.19317632880581,1.0
10.42.0.123,7535,9.170975169880283,1.0
10.42.0.123,7616,9.165814705506529,1.0
10.42.0.123,7696,9.30873159622414,1.0
10.42.0.123,7777,9.276964932098256,1.0
10.42.0.123,7858,7.221511874933715,1.0
10.42.0.123,7942,9.084067313629244,1.0
10.42.0.123,8009,8.657046896400587,1.0
10.42.0.123,8069,8.928899640215286,1.0
10.42.0.123,8131,8.811068256322828,1.0
10.42.0.123,8209,8.954309917822904,1.0
10.42.0.123,8293,9.001374463632013,1.0
10.42.0.123,8377,9.195316792132106,1.0
10.42.0.123,8461,9.263800154853435,1.0
10.42.0.123,8544,9.050610503702469,1.0
10.42.0.123,8626,7.309687511311423,1.0
10.42.0.123,8705,9.044374392232635,1.0
10.42.0.123,8785,8.945107581119576,1.0
10.42.0.123,8868,8.796435089686002,1.0
10.42.0.123,8952,9.008225791012741,1.0
10.42.0.123,9018,9.058917258501205,1.0
10.42.0.123,9080,9.625488172117175,1.0
10.42.0.123,9139,9.250099163260153,1.0
10.42.0.123,9209,9.045640442217218,1.0
10.42.0.123,9294,9.07820071100072,1.0
